End Time,Artist Name,Track Name,Milliseconds Played
2024-10-16 12:01,Zoufris Maracas,Mazunte,168760
2024-10-16 13:47,Rebelion,DEAD WRANG,89680
2024-10-16 14:02,Rebelion,DEAD WRANG,5650
2024-10-16 16:17,Harry Mold,Bonita Cubana,113441
2024-10-16 16:21,Zoufris Maracas,Si c'était pire,246818
2024-10-16 16:23,Manu Chao,Clandestino,149173
2024-10-16 16:42,Onda Vaga,Mambeado,24366
2024-10-16 18:20,Onda Vaga,Mambeado,196368
2024-10-16 18:24,Ti.po.ta,Moonlight Avenue,247346
2024-10-16 18:27,La Femme,Sacatela,172613
2024-10-16 18:35,Manu Chao,Desaparecido,227160
2024-10-16 19:11,The Bongo Hop,Nos Coje la Tarde,226937
2024-10-16 19:41,Iseo & Dodosound,Ay Corazón!,178934
2024-10-16 20:40,Iseo & Dodosound,Ay Corazón!,40138
2024-10-16 20:40,Manu Chao,Vecinos En El Mar,13227
2024-10-16 20:40,Zoufris Maracas,La retraite,5931
2024-10-16 20:41,Nickodemus,Calindia,6276
2024-10-16 20:41,Zoufris Maracas,Mazunte,2658
2024-10-16 20:41,Manu Chao,Viva tu,564
2024-10-16 20:41,Manu Chao,Tom et Lola,1715
2024-10-16 20:41,Nickodemus,Mi Swing es Tropical,3350
2024-10-16 20:41,Onda Vaga,El Mambo,1400
2024-10-16 20:41,Bomba Estéreo,Me Duele,762
2024-10-16 20:41,Iseo & Dodosound,Esta Noche,10727
2024-10-16 20:44,Iseo & Dodosound,Ahora Sé,178710
2024-10-16 20:47,Onda Vaga,Parque,181588
2024-10-16 20:50,Manu Chao,Words of Truth,169200
2024-10-16 20:53,Cumbia Connection,No sé por qué,183886
2024-10-16 20:54,Geoffroy,Recuerdo de Ti,58364
2024-10-16 21:24,Geoffroy,Recuerdo de Ti,118007
2024-10-16 21:27,Manu Chao,River Why,196666
2024-10-16 21:31,Manu Chao,Mr Bobby,229360
2024-10-16 21:33,Amadou & Mariam,M' Bife Balafon,118866
2024-10-16 21:37,Caro Luna,Cada Día,209150
2024-10-16 21:39,Zaho de Sagazan,Ô travers,161912
2024-10-16 21:41,Zoufris Maracas,La douce illusion,122792
2024-10-16 21:44,Zoufris Maracas,Et ta mère,169080
2024-10-16 21:48,Iseo & Dodosound,Chan Chan,260320
2024-10-16 21:52,Rumbakana,Sálvese quien pueda,241653
2024-10-16 21:55,LA LOM,Angels Point,193752
2024-10-16 22:00,Zoufris Maracas,C'est beau la vie,257731
2024-10-16 22:03,La Lá,Selva Negra,181592
2024-10-16 22:06,Amadou & Mariam,Senegal Fast Food,210180
2024-10-17 07:51,Geoffroy,Recuerdo de Ti,43957
2024-10-17 07:55,Manu Chao,River Why,196666
2024-10-17 07:59,Manu Chao,Mr Bobby,229360
2024-10-17 08:02,Colectivo Panamera,El arenal (feat. Muerdo) - Acústico,218668
2024-10-17 08:06,Onda Vaga,Tataralí,217600
2024-10-17 08:08,CARLANGAS,Discos Vacías,145674
2024-10-17 08:11,Tiken Jah Fakoly,Alou Maye - Acoustic Version,183493
2024-10-17 08:13,Caro Luna,Cada Día,102556
2024-10-17 08:41,Headhunterz,Rate Reducer - Headhunterz RMX,343200
2024-10-17 08:44,D-Charged,Fly Away - Radio Edit,177412
2024-10-17 08:48,The R3belz,Earth - Radio Version,215430
2024-10-17 08:51,Josh & Wesz,Vibrational Harmony,202400
2024-10-17 08:55,Hardstyle Mafia,Karma - Radio Edit,236625
2024-10-17 08:58,Darren Styles,Save Me (Wasted Penguinz Remix),163953
2024-10-17 09:01,Wasted Penguinz,Simulation,172500
2024-10-17 09:04,D-Block & S-te-Fan,Beat As One,202000
2024-10-17 09:13,Degos & Re-Done,I Am Lost,155454
2024-10-17 09:16,B-Freqz,Waves,194800
2024-10-17 09:19,Adrenalize,Far From Home - Radio Edit,183604
2024-10-17 09:23,Adaro,Don't Stop Me,264387
2024-10-17 09:26,Hypnose,Bring You Back,163200
2024-10-17 09:30,Audiotricz,Different,230400
2024-10-17 09:33,Primeshock,Out Of My Mind,196800
2024-10-17 09:36,ANDY SVGE,Better Off Alone,190400
2024-10-17 09:40,Omegatypez,Calling,229209
2024-10-17 09:44,Code Black,Your Moment - Original Edit,253600
2024-10-17 09:48,Wasted Penguinz,Locked Out,234987
2024-10-17 09:52,B-Front,Falling,222000
2024-10-17 09:55,The Pitcher,I Just Can't Stop - Original Edit,202663
2024-10-17 10:01,Audiofreq,Dragonblood (Defqon.1 Australia Anthem 2016),347200
2024-10-17 10:05,Digital Mindz,Singularity,242500
2024-10-17 10:09,D-Block & S-te-Fan,Eye Of The Storm,230400
2024-10-17 10:13,Wasted Penguinz,Take Me Away,259948
2024-10-17 10:17,Headhunterz,Now Is The Time - Radio Edit,211200
2024-10-17 10:58,MYST,Bliss,85516
2024-10-17 12:58,BoyWithUke,Gaslight,18852
2024-10-17 14:02,Dozer,The Legacy - Original Edit,240280
2024-10-17 14:09,A-Lusion,Veritas - Zany RMX,322478
2024-10-17 14:15,Headhunterz,Just Say My Name,356840
2024-10-17 14:21,TNT,Utta Wanka,240481
2024-10-17 15:18,TNT,Utta Wanka,0
2024-10-17 15:21,Hardwell,Falling In Love,181874
2024-10-17 15:23,Hardwell,Falling In Love,78105
2024-10-17 15:23,Rene Karst,Sluitingstijd,17926
2024-10-17 16:01,Zoufris Maracas,Et ta mère,169080
2024-10-17 16:05,YoSoyMatt,Perdida,234821
2024-10-17 16:09,The Bongo Hop,Nos Coje la Tarde,226937
2024-10-17 16:11,Passion Coco,Pedacito de Tela,167500
2024-10-17 16:11,Manu Chao,Desaparecido,3897
2024-10-17 16:15,Iseo & Dodosound,En La Tormenta,203665
2024-10-17 16:17,Onda Vaga,Parque,161028
2024-10-17 16:21,Manu Chao,River Why,196666
2024-10-17 16:24,Colectivo Panamera,El arenal (feat. Muerdo) - Acústico,167159
2024-10-17 18:20,Colectivo Panamera,El arenal (feat. Muerdo) - Acústico,51511
2024-10-17 18:30,Iseo & Dodosound,Ahora Sé,115489
2024-10-17 18:31,Iseo & Dodosound,Ahora Sé,84887
2024-10-17 18:34,Zoufris Maracas,Et ta mère,169080
2024-10-17 18:37,LISZA,Canta Querida,182333
2024-10-17 18:41,The Bongo Hop,Nos Coje la Tarde,226936
2024-10-17 18:44,Passion Coco,Pedacito de Tela,167500
2024-10-17 18:47,Ketekalles,El Amor,170173
2024-10-17 18:51,Manu Chao,Desaparecido,227160
2024-10-17 18:54,Iseo & Dodosound,En La Tormenta,203665
2024-10-17 18:57,Onda Vaga,Parque,181588
2024-10-17 19:00,Manu Chao,River Why,196666
2024-10-17 19:04,Colectivo Panamera,El arenal (feat. Muerdo) - Acústico,218668
2024-10-17 19:08,Iseo & Dodosound,Ay Corazón!,219059
2024-10-17 19:11,Caro Luna,Cada Día,209150
2024-10-17 19:14,Trinix,Quedate Luna,184603
2024-10-17 19:17,Manu Chao,Viva tu,188778
2024-10-17 19:20,Zoufris Maracas,Mazunte,171852
2024-10-17 19:23,CARLANGAS,Cae la Noche,175973
2024-10-17 19:26,Manu Chao,Coraçao No Mar,157171
2024-10-17 19:29,The Architect,Baile De Sol,207901
2024-10-17 19:31,CARLANGAS,Discos Vacías,145674
2024-10-17 19:34,La Lá,Selva Negra,181592
2024-10-17 19:38,Nickodemus,Mi Swing es Tropical,222920
2024-10-17 19:42,Iseo & Dodosound,Como Un Volcán,227265
2024-10-17 19:45,Manu Chao,Seeds of Freedom,200198
2024-10-17 19:47,Brain Damage,Óyelo,95108
2024-10-17 19:51,Zoufris Maracas,La retraite,271510
2024-10-17 19:55,Zoufris Maracas,C'est beau la vie,257731
2024-10-17 19:59,Playing For Change,Soul Rebel,234228
2024-10-17 22:57,Manu Chao,Vecinos En El Mar,58051
2024-10-18 06:18,Iseo & Dodosound,Ahora Sé,84887
2024-10-18 06:22,Iseo & Dodosound,Ay Corazón!,219059
2024-10-18 06:25,Caro Luna,Cada Día,209150
2024-10-18 06:29,Trinix,Quedate Luna,184603
2024-10-18 06:32,Manu Chao,Viva tu,188778
2024-10-18 06:34,Manu Chao,Words of Truth,169200
2024-10-18 06:38,Zoufris Maracas,Mazunte,171852
2024-10-18 06:41,CARLANGAS,Cae la Noche,175973
2024-10-18 06:44,Rumbakana,Sálvese quien pueda,241653
2024-10-18 06:48,Kumbia Boruka,El Grito,204813
2024-10-18 06:56,The Architect,Baile De Sol,207901
2024-10-18 06:58,CARLANGAS,Discos Vacías,145674
2024-10-18 07:00,Manu Chao,Je ne t'aime plus,122760
2024-10-18 07:03,La Lá,Selva Negra,181592
2024-10-18 07:07,Nickodemus,Mi Swing es Tropical,222920
2024-10-18 08:11,Manu Chao,Seeds of Freedom,977
2024-10-18 08:18,Fraw,Warzone,205500
2024-10-18 08:21,Warface,Watch The Throne,190517
2024-10-18 08:24,Killshot,F THE INDUSTRY,9996
2024-10-18 08:24,Frontliner,Worlds Collide (Official Indicator Anthem 2024),156328
2024-10-18 08:24,Warface,Watch The Throne,6884
2024-10-18 08:25,Frontliner,Worlds Collide (Official Indicator Anthem 2024),13293
2024-10-18 08:54,Killshot,F THE INDUSTRY,193500
2024-10-18 08:54,Dr. Peacock,UNIFYD,2064
2024-10-18 08:57,Killshot,F THE INDUSTRY,167575
2024-10-18 09:00,Dr. Peacock,UNIFYD,151578
2024-10-18 09:02,SWORRA,CARDANO,142994
2024-10-18 09:06,Da Tweekaz,Crossover,211415
2024-10-18 09:08,Harris & Ford,Butzemann,160874
2024-10-18 09:11,HBz,Forever Young,144000
2024-10-18 09:14,Emmit Fenn,GO GET IT,186686
2024-10-18 09:15,MC5,The Edge of the Switchblade,38438
2024-10-18 09:16,NeuroBeatz,SATELLITE,91200
2024-10-18 09:18,Tic-Tekk-Toe,Fall Back,85520
2024-10-18 09:20,Purrple Cat,"Come One, Come All",124425
2024-10-18 09:20,Lucid Keys,Never,12769
2024-10-18 09:20,eevee,gaze,1816
2024-10-18 09:24,Riot Shift,HIGHWAY,186811
2024-10-18 09:27,Zedd,Descensus (feat. Dora Jar) - Acapella,29107
2024-10-18 09:27,Sintica,Heaven,181295
2024-10-18 09:30,Never Surrender,Choke On Your Beer,161701
2024-10-18 09:33,Zero Days,The Humming,172302
2024-10-18 09:36,Essive,Stay,174816
2024-10-18 09:38,Lawrence Walther,Meditation,119307
2024-10-18 09:40,TURBORAVE,SOMEBODY THAT I USED TO KNOW - HYPERTECHNO SPED UP,116291
2024-10-18 09:40,DRS,COCAINA,24795
2024-10-18 09:43,D'ort,Revival,189713
2024-10-18 09:49,Ikkhi,Push The Ignition - Original Mix,370629
2024-10-18 09:51,La Femme,My Generation,68898
2024-10-18 09:51,Kruelty,WAR IS INEVITABLE,3405
2024-10-18 09:51,D-Ceptor,Worldwide Disaster,19343
2024-10-18 09:55,Sefa,Asturias,236653
2024-10-18 09:59,Billx,Tree of life - Reloaded,245497
2024-10-18 10:02,Hard Driver,Price We Pay (Pride),195358
2024-10-18 10:06,Anamorphic,Alive,233806
2024-10-18 10:09,Brennan Heart,Running Up That Hill,199445
2024-10-18 10:15,Le Wanski,Horizon,308478
2024-10-18 10:18,Wasted Penguinz,What You Have,192000
2024-10-18 10:22,Coone,We've Got The Power,205935
2024-10-18 10:35,Kygo,Stars Will Align,39194
2024-10-18 10:35,Brennan Heart,The Courage To Change (Outro),84734
2024-10-18 10:39,Caro Luna,Cada Día,209150
2024-10-18 10:40,Brain Damage,Óyelo,95108
2024-10-18 11:58,Zoufris Maracas,Mazunte,171852
2024-10-18 12:01,Iseo & Dodosound,Ay Corazón!,219059
2024-10-18 12:06,Rumbakana,Déjame,257133
2024-10-18 12:08,Manu Chao,São Paulo Motoboy,148600
2024-10-18 12:11,Iseo & Dodosound,En La Tormenta,203665
2024-10-18 12:15,Manu Chao,Viva tu,188778
2024-10-18 12:17,Manu Chao,Je ne t'aime plus,122760
2024-10-18 12:19,Brain Damage,Ciruela,156515
2024-10-18 12:23,Nickodemus,Calindia,209000
2024-10-18 12:25,Manu Chao,Words of Truth,169200
2024-10-18 12:28,Setenta,Madame Shingaling,166966
2024-10-18 12:32,Doctor Krápula,Seinekvn,239173
2024-10-18 12:40,Al Fredo,"Luna, Agua, Tierra, Sol",248742
2024-10-18 12:44,Zoufris Maracas,C'est beau la vie,257731
2024-10-18 12:47,Zoufris Maracas,Et ta mère,169080
2024-10-18 12:50,Iseo & Dodosound,Ahora Sé,200367
2024-10-18 12:53,CARLANGAS,Cae la Noche,175973
2024-10-18 12:57,The Bongo Hop,Nos Coje la Tarde,226937
2024-10-18 13:00,Passion Coco,Pedacito de Tela,167500
2024-10-18 13:02,Zaho de Sagazan,Ô travers,161912
2024-10-18 13:05,La Lá,Selva Negra,181592
2024-10-18 13:07,Harry Mold,Bonita Cubana,113441
2024-10-18 13:11,French Braids,Picor,217560
2024-10-18 13:15,Iseo & Dodosound,Chan Chan,260320
2024-10-18 13:19,Onda Vaga,Mambeado,220695
2024-10-18 13:22,LISZA,Canta Querida,182333
2024-10-18 13:24,Caro Luna,Te Elijo a Ti,158576
2024-10-18 13:27,Chinese Man,¡Que Si!,179040
2024-10-18 13:31,Manu Chao,Desaparecido,227160
2024-10-18 13:34,Manu Chao,Seeds of Freedom,200198
2024-10-18 13:38,Cumbia Connection,No sé por qué,183886
2024-10-18 13:40,Manu Chao,Tu Te Vas - Shablo Version,173881
2024-10-18 14:34,Manu Chao,Mr Bobby,229360
2024-10-18 14:37,Cumbia Connection,No Hay Otra Como Tú,189838
2024-10-18 14:39,Hnos Munoz,Mi Fábrica de Baile,148064
2024-10-18 14:42,Trinix,Quedate Luna,184603
2024-10-18 15:02,CARLANGAS,Discos Vacías,145674
2024-10-18 15:18,The Architect,Baile De Sol,207901
2024-10-18 15:22,Nickodemus,Mi Swing es Tropical,222920
2024-10-18 15:26,Rumbakana,Sálvese quien pueda,241653
2024-10-18 15:30,Zoufris Maracas,La retraite,271510
2024-10-18 15:33,Pony Bravo,Reflejo Exacto,196600
2024-10-18 15:37,Kumbia Boruka,El Grito,204812
2024-10-18 15:41,Onda Vaga,Parque,181588
2024-10-18 15:44,Manu Chao,Clandestino,149173
2024-10-18 15:47,Bomba Estéreo,Me Duele,196733
2024-10-18 15:50,Geoffroy,Recuerdo de Ti,176320
2024-10-18 15:53,Ketekalles,El Amor,170173
2024-10-18 15:56,Caro Luna,Cada Día,209150
2024-10-18 15:57,Brain Damage,Óyelo,65379
2024-10-18 18:11,Brain Damage,Óyelo,29756
2024-10-18 18:13,Amadou & Mariam,M' Bife Balafon,118866
2024-10-18 18:17,Zoufris Maracas,Le goût de l'eau,212501
2024-10-18 18:21,Iseo & Dodosound,Como Un Volcán,227265
2024-10-18 18:23,Onda Vaga,Como Que No?,167100
2024-10-18 18:26,CARLANGAS,Mucho con poco,139547
2024-10-18 18:29,Manu Chao,Viva tu,188778
2024-10-18 18:31,Cimafunk,Catalina,160021
2024-10-18 18:36,Manu Chao,Mentira,277013
2024-10-18 18:40,Onda Vaga,Mariposita Del Amor,232631
2024-10-18 18:45,El Búho,Cumbia Sobre el Mar - El Búho Remix,312914
2024-10-18 19:17,Manu Chao,La Colilla,48283
2024-10-19 12:58,Marcus Vlogs,Stiekem even Gefapt,6631
2024-10-19 12:58,Godenzonen,90 Minuten Lang (Party Edition),2792
2024-10-19 12:58,Voetballiedjes,Seven nation army,1942
2024-10-19 12:58,Manu Chao,Vecinos En El Mar,7274
2024-10-19 12:58,Marcus Vlogs,Ik Ben Gay,1738
2024-10-19 12:59,Dingetje,Hetgrotepiemellied,26923
2024-10-19 12:59,New Kids,Hoeren Neuken Nooit Meer Werken,746
2024-10-19 12:59,DJ Maurice,Tomatenplukkers - party stamper version,1953
2024-10-19 13:02,Dikke Lul Band,Schapen Neuken,202
2024-10-19 13:02,Pet Raket en John Kanon,Henk de Spermatank,174412
2024-10-19 13:02,Godenzonen,Ajax Amsterdam Entrada,4200
2024-10-19 13:04,The Darkraver,Kalinka,109804
2024-10-19 13:06,YouSeeKenny,Dumpert Rave,24086
2024-10-19 13:06,Kale Toeter,Hoenkie Plankie,133173
2024-10-19 13:09,DJ Jex,Pipi Langkous - Carnaval Edit,175399
2024-10-19 13:11,the Unbreakable,Hallo Vriendjes (Hardstyle),118000
2024-10-19 13:11,The Norway Gang,Turken Carnaval - Hak Extra Hard,24919
2024-10-19 13:12,Huub Hangop,Wat Een Palen Overal,27561
2024-10-19 13:14,Eden,Rouge,134393
2024-10-19 13:16,Equanimity Seekers,Echoed Memory,128000
2024-10-19 13:18,William Reed,Vision,128239
2024-10-19 13:21,Sisters Of Marks,Simple Thing,181256
2024-10-19 13:25,Kirala Heights,Above the Fray,179357
2024-10-19 13:27,Lyra Roman,Self Reflection,147125
2024-10-19 13:30,Equilibrium,Body Language,149694
2024-10-19 13:33,Kirala Heights,Cycles,185785
2024-10-19 13:36,Orchestrate the Universe,Light Beams,164430
2024-10-19 13:38,Blissouro,Cityscape,120200
2024-10-19 13:40,Halcyon,formative years,156742
2024-10-19 13:42,Skeru,Here Too,124236
2024-10-19 13:44,Search For Atlantis,The End Is The Beginning,136442
2024-10-19 13:47,Far & Beyond,All across the Globe,157607
2024-10-19 13:50,"We, the Navigators",Subsolar Stars,164589
2024-10-19 13:53,Hank Sky,Inner Calm,207355
2024-10-19 13:55,Spaced Out Dreams,Wish I Knew,137364
2024-10-19 13:58,June Wysh,Reflection,132015
2024-10-19 14:00,Theo Ember,Tightrope,119757
2024-10-19 14:02,Fluvis,Calm Within,167048
2024-10-19 14:05,Polar Desert,Beyond the Horizon,142312
2024-10-19 15:50,Imber Sun,Rain check,151572
2024-10-19 15:53,Woven Hearts,Bridges,165458
2024-10-19 15:56,Sisters Of Marks,Daydreams Again,165722
2024-10-19 15:58,Savione,Nova,123066
2024-10-19 17:13,San Bernadino 5,Seeing Sound,39842
2024-10-19 17:31,Manu Chao,La Colilla,106104
2024-10-19 17:33,Manu Chao,Je ne t'aime plus,122760
2024-10-19 17:36,Brain Damage,Ciruela,156515
2024-10-19 18:56,Nickodemus,Calindia,186821
2024-10-19 19:19,The Platters,Only You (And You Alone),20981
2024-10-19 19:56,The Platters,Twilight Time - Single Version,12980
2024-10-19 22:47,The Platters,Twilight Time - Single Version,19653
2024-10-19 22:47,Harris & Ford,Butzemann,12470
2024-10-19 22:50,Riot Shift,HIGHWAY,211500
2024-10-19 22:54,Fraw,Warzone,205500
2024-10-20 07:53,Never Surrender,Choke On Your Beer,67428
2024-10-20 09:39,San Bernadino 5,Seeing Sound,84696
2024-10-20 09:41,Agnes Lundh,Hidden Gems,158114
2024-10-20 09:44,Wicker Whales,Miranda,141118
2024-10-20 09:46,Imber Sun,Fragments,148458
2024-10-20 09:48,Gajaka,Ripples,134780
2024-10-20 09:52,Yavannah,Origins,210197
2024-10-20 09:54,Auðura,Hovering Above,125437
2024-10-20 09:57,Wilfred Fredig,Smudged,155220
2024-10-20 09:59,Perseus,Another Paradise,165000
2024-10-20 10:02,Magnus Hartman,Navigate,151059
2024-10-20 10:05,Sun Of They,Starlight,168827
2024-10-20 10:07,Antonio Roberto,Moon Daze,131506
2024-10-20 10:09,Stellar Luminous,Sunset Lake,134773
2024-10-20 10:11,Lifou,Prism,141692
2024-10-20 10:13,Atlas,Molesk,136956
2024-10-20 10:16,Tranquil Oasis,Sidewinder,126053
2024-10-20 10:18,Rand Aldo,Particles of Harmony,172000
2024-10-20 10:21,BBG's,Tell A Story,160000
2024-10-20 10:25,Barkérby,Long Distances,124315
2024-10-20 10:27,Silver Falls,Relentless,163830
2024-10-20 10:30,Kal Koren,Still Such,138750
2024-10-20 10:32,Snow in April,A Timeless Moment,155103
2024-10-20 10:35,The Dawning,common ground,156533
2024-10-20 10:37,Antonio Roberto,Entropy,123076
2024-10-20 10:39,Auðura,Orange Sky,129187
2024-10-20 10:42,"We, the Navigators",Zenith,175875
2024-10-20 10:44,Wicker Whales,Juneau,156250
2024-10-20 10:47,Køsk Skriner,Gaze,177750
2024-10-20 10:50,Hillside Dreams,Celestial Harmony,152510
2024-10-20 10:53,Plaice Commes,Nova,171637
2024-10-20 11:18,Theo Ember,Thoughts of Fall,145011
2024-10-20 11:19,Francis Flo,Another Day,113428
2024-10-20 11:22,Space Access,Effortless,167819
2024-10-20 11:25,Kal Koren,Shifted,143088
2024-10-20 11:28,Sun Of They,pull me in,186009
2024-10-20 11:30,Ben Tofft,Distance,131518
2024-10-20 11:32,bonecatcher,blue dream mountain,149600
2024-10-20 11:35,The Dawning,summer breeze,165811
2024-10-20 11:38,Niveous,What's New?,168866
2024-10-20 11:40,Joy Parade,Good deeds,139418
2024-10-20 11:43,Peter Wiehl,We Begin,151743
2024-10-20 11:45,The Aiko,Junifer,136764
2024-10-20 11:48,Amber Sky,under different circumstances,185633
2024-10-20 11:50,Kirabuo,Caelum,137500
2024-10-20 11:53,Egon Alram,Soft Breeze,150592
2024-10-20 11:55,Áluinn,In The Stream,152319
2024-10-20 11:58,Køsk Skriner,Under One Sky,170662
2024-10-20 12:00,Lany Mokita,Dreamer,141637
2024-10-20 12:02,Space Access,Whispering,132500
2024-10-20 12:05,Imala Zir,Objectives,177624
2024-10-20 12:08,Shape Of Our Dreams,save the date,164454
2024-10-20 12:10,Serenity Within,Captured In Time,137325
2024-10-20 12:13,Amber Sky,In the Distance,174077
2024-10-20 12:16,Luka Vida,Elevation,176102
2024-10-20 12:19,Ezra Santos,The Last One,176000
2024-10-20 12:22,Spaced Out Dreams,river song,162902
2024-10-20 12:24,Gajaka,Aerial,132552
2024-10-20 12:26,Jaimie Escalera,Sierra Madre,139426
2024-10-20 12:29,Garden Collective,phosphorescence,146496
2024-10-20 12:31,Halcyon,Meadows,173618
2024-10-20 12:34,Portal Plan,Flow,132260
2024-10-20 12:37,Josef Briem,Mastermind,178300
2024-10-20 12:39,Oblivion,Nighty,158918
2024-10-20 12:42,Gate.74,Unperturbed,157680
2024-10-20 12:44,The Aiko,Sea Green,129714
2024-10-20 12:46,Atlas,Threshold,154108
2024-10-20 12:50,Nomad Spector,Nowhere,205794
2024-10-20 12:52,June Wysh,Places,135400
2024-10-20 12:54,Humasnó,Pyramids,121764
2024-10-20 13:02,Louaminé,Do Not Disturb,26168
2024-10-21 07:27,Never Surrender,Choke On Your Beer,6818
2024-10-21 07:30,Warface,Watch The Throne,183800
2024-10-21 07:44,James Blunt,High - Demo,1788
2024-10-21 07:47,Coldplay,iAAM,183371
2024-10-21 07:52,James Bay,Hope,279429
2024-10-21 07:57,Coldplay,MOON MUSiC,276476
2024-10-21 08:00,Coldplay,The Karate Kid,175466
2024-10-21 08:03,Myles Smith,Whisper,194000
2024-10-21 08:07,Bastille,Leonard & Marianne,236626
2024-10-21 08:12,Beverly Glenn-Copeland,Ever New - Single Version,290000
2024-10-21 08:25,FINNEAS,Lotus Eater,144227
2024-10-21 09:38,FINNEAS,Lotus Eater,87308
2024-10-21 09:42,Coldplay,AETERNA,253028
2024-10-21 09:45,Calum Scott,My World,203650
2024-10-21 09:57,Snow Patrol,All,115012
2024-10-21 10:07,Snow Patrol,All,143623
2024-10-21 10:11,Coldplay,WE PRAY - (Elyanna Version),233406
2024-10-21 10:25,Halsey,I Never Loved You,161530
2024-10-21 13:51,Halsey,I Never Loved You,88024
2024-10-21 13:53,Zerb,Mwaki - Tiësto's VIP Mix,160439
2024-10-21 13:56,FISHER,Atmosphere,182857
2024-10-21 13:58,Badger,These Words,136580
2024-10-21 14:02,AVAION,Other Side,206884
2024-10-21 14:12,Jend,In The Dark,16054
2024-10-21 14:19,Jend,In The Dark,90047
2024-10-21 14:21,Tobiahs,Lifetime,158822
2024-10-21 14:26,Bob Marley & The Wailers,Jamming - FISHER Rework,201928
2024-10-21 14:28,Lavern,In My Mind,120461
2024-10-21 14:31,John Summit,Shiver,234330
2024-10-21 14:34,Kronan,Gatluak - Bakermat Remix,139383
2024-10-21 14:36,Lavern,La leçon particulière,154285
2024-10-21 14:48,RSCL,Echo,79241
2024-10-21 14:50,RSCL,Echo,55179
2024-10-21 15:02,Quarterhead,You Will See,135101
2024-10-21 16:13,Quarterhead,You Will See,3410
2024-10-21 16:16,Coldplay,👋,153229
